Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
0.04440020371313487,0.9702319492302952,0.7928608188578603,0.7467069679565547,0.4477170743425472,0.7511025014950977,0.2361999690196228,0.2417297730080348,0.7951612649863651,0.4570546499306222,0.4050825002852821,0.5633316527883528,0.39636982833521023,0.4977597242594953,0.4186460702706806,0.4332765838926149,0.3281318890976356,0.6220498823622934,0.5811331476295319,0.6846843524953664,0.5847664802819982,0.5703647350765092,0.5095737174997717,0.6761514511043538,0.4460037931059616,0.4679259034539369,0.4776340555895301,0.427594533737836,0.3157478655468033,3.892389444462609e-05,1
0.044793740450946806,0.9756881275756396,0.7883769944286075,0.7547606221005073,0.4212318801093405,0.7571548907001013,0.24557932898784304,0.2467182573702141,0.7949302906969482,0.4770890958918132,0.4268777017408171,0.4977007520321518,0.4333339666142389,0.4597284594181777,0.4695530734512856,0.4617943654792271,0.365348825484815,0.6930066002028821,0.6263511470685007,0.6506416559513671,0.5824388754458422,0.5670133527682708,0.5075027703579619,0.6759725831689594,0.3320782357529803,0.4638414435511625,0.4853607567117338,0.4238049011981393,0.31353389732834025,3.892389444462609e-05,1
0.045667623501088016,0.9313580037789676,0.8016729037241804,0.7657179976760222,0.35641829116655555,0.7562575928379817,0.2441237522364947,0.2439497476107133,0.8016431805639311,0.4211951598595776,0.37973123456214697,0.6094186430873776,0.42778361667507786,0.5536965021643335,0.42386666340893264,0.3003640191160771,0.3665889361802953,0.5906408354421872,0.6152567805329358,0.5907990354546501,0.5836294760876369,0.5695645744753378,0.4845195750798799,0.6642962752026126,0.32489143685547306,0.5848470161799891,0.4780438958027193,0.42138430971353297,0.31581912457484096,3.892389444462609e-05,1
0.046819297189684715,0.9279989267244816,0.8031628690581807,0.7711709489411512,0.36831055881001,0.7524111341682095,0.2355551462097458,0.2444561708491904,0.8005447154467915,0.436015648464148,0.3804487419289764,0.5449557710463526,0.3935025708352067,0.4750951633765654,0.4244556786143096,0.35618094608212425,0.3530422680893475,0.6086737243797584,0.5698241698843369,0.5425876736325836,0.5841419607647573,0.5687986749019492,0.4830894258787034,0.6661162512346429,0.4444480108790914,0.5803845918910615,0.4753845717990468,0.4263116497741121,0.31807021272970515,3.892389444462609e-05,1
0.047276494282142686,0.9728586005321892,0.8104551863280829,0.7087681260894699,0.5790902274304095,0.7722689683504314,0.2355644713239244,0.2562386902338795,0.7912103270448008,0.3817855557709808,0.4271171602918055,0.663195455476015,0.42868690278812893,0.5062660540441545,0.3414916008198811,0.28781416329005943,0.41522506260565656,0.7754256099097763,0.7792471479812696,0.5563081218638973,0.5854112887154951,0.5675250727102703,0.5168138984102266,0.6690067749199547,0.3506152766756225,0.5215000593451558,0.496640646522974,0.4279237989200349,0.31613675635792,3.892389444462609e-05,1
0.048659660169452286,0.9274883864251908,0.8191489589675991,0.7347222409363717,0.5046729145342601,0.7738242316840211,0.2325042510467105,0.2549172810297662,0.7914060087633392,0.3320021991513887,0.35448411031843025,0.7246222891951524,0.3093793520796228,0.41896938518813065,0.2514230642285989,0.18031040536598186,0.3716811308208052,0.6284016514883699,0.6622578180798456,0.4015522549297179,0.5864052702936161,0.5714038903007131,0.4910711707401785,0.6544882527509842,0.34455255168855004,0.6400321396302074,0.4783544104425925,0.43302630347496585,0.32468114900857964,3.892389444462609e-05,1
0.04870017130422705,0.9540215973270146,0.8127724121285209,0.7179948279214816,0.5532264757011306,0.7698651877887753,0.2331960822517824,0.25051115951214736,0.7906344311810882,0.34663290598721325,0.36780880029713786,0.7384203743800136,0.3165384569393227,0.4218233882658086,0.2579201763200373,0.23652769516707906,0.3638283565090975,0.6380232512019185,0.6592427583539298,0.4606640006112275,0.5870021053794287,0.5701344130914469,0.4845542261222228,0.6564452778393378,0.3466948418731796,0.6643459090787942,0.5109730981167808,0.4329572350040645,0.3247465346443549,3.892389444462609e-05,1
0.048908514283068666,0.9636383844229574,0.7953323702720297,0.7348278120540508,0.4524087998879757,0.7501316098671033,0.2401130352436063,0.23681974248598986,0.7982820640443398,0.4388488776742159,0.3943853514574081,0.6814728119938588,0.382866306826556,0.5058244403095393,0.3878693377360941,0.3806634192756572,0.3069400015051646,0.5613188666148148,0.5774499238810091,0.7333500413540576,0.5862567333015335,0.5734620163441698,0.5130183857013507,0.675500143347045,0.3934194148707036,0.4706353811984515,0.4780771957957031,0.4279707319815124,0.3168786998354083,3.892389444462609e-05,1
0.049354136765591,0.9658944744597372,0.7934466480805293,0.7393197851780274,0.4494575066706975,0.7492648523753067,0.24105119522555365,0.23662425271103776,0.7987919437299709,0.4380348466783768,0.3971980608520387,0.6690890990034968,0.3843783749035044,0.4975059946191006,0.410019380554865,0.3766821352247904,0.30147878703674524,0.5484153674349583,0.5611786352754257,0.7400345994519967,0.5861173288707149,0.5736673664224134,0.5165698217349756,0.675315538567142,0.3999488340110259,0.4707935094305639,0.4801385179599445,0.4303271872730562,0.31668355024663153,3.892389444462609e-05,1
0.04985184499282374,0.9214293699605508,0.8056620950518488,0.7592877825798134,0.3729784190393137,0.7514263989959628,0.2394829947168017,0.23955388673806666,0.8036590891225676,0.4178153477294234,0.3697555509804512,0.663108313243326,0.3799949427748955,0.483158540931483,0.3936693480004823,0.30357764334297405,0.3318603845056885,0.5479389691863679,0.5661116549899816,0.5912705584460325,0.5855973689898101,0.5718788203445736,0.4865413557290424,0.665425844053667,0.3918951222395341,0.5830711655919122,0.4758408842851548,0.4267105197434316,0.31919057073722784,3.892389444462609e-05,1
0.050679429603222366,0.9266308774773452,0.8035833482221009,0.7599850507518047,0.3762883935560944,0.7514552144648643,0.2395707863237068,0.2393955886491493,0.8036391820695201,0.4131952622801837,0.36389652555286267,0.6608841349596465,0.3773879224294592,0.4727933043949947,0.3966435935558569,0.3036930912509708,0.33318695735730364,0.5482762529244685,0.5677855990095186,0.5918034116980266,0.5841082601936284,0.5722467408929661,0.4859482985090301,0.6652521633417751,0.39174931305024624,0.5811905597395212,0.4752503659406172,0.424226508669906,0.3173622416953237,3.892389444462609e-05,1
0.05097458215658132,0.8798529717640369,0.7851504410884622,0.7834459931383913,0.4437955977285896,0.7531055933525254,0.25306714651403645,0.2374703147279495,0.7904508759397489,0.4790400663446985,0.3933561547104378,0.5708596280458135,0.2958886849859753,0.4564047308822742,0.32980976554893165,0.2759627259211656,0.2091753671045217,0.4463067251460968,0.36988895986664105,0.6992335730275817,0.5798495741326395,0.5692467858483139,0.5168429708258544,0.6671717317349622,0.3529174217456888,0.570116708017708,0.3561147744396901,0.3980155539296977,0.3312005368407086,4.28162838890887e-05,1
0.0513796935043289,0.9130730530610176,0.8290519691391192,0.7047873602438859,0.5347387873167677,0.7653075874028962,0.23153491546195934,0.24644822632904614,0.8044631092317259,0.3308034189148389,0.35993037340886663,0.7076705776872692,0.329978119957688,0.443106070807294,0.2787435899383288,0.209396456053815,0.3736825003753623,0.6504960965219404,0.672123051135526,0.4553777975803238,0.5845147062702024,0.5733243631178639,0.4896962134202327,0.6597195020651714,0.3436936727750502,0.634484419741917,0.4929430366368384,0.4216843583158157,0.3192916723013503,3.892389444462609e-05,1
0.051425991944071485,0.9152127886544276,0.8283898737575457,0.7053965182022478,0.5354519488788959,0.7652773071082947,0.23148643236107896,0.2464422096567468,0.8049430404004969,0.3291669945013345,0.3577331535360466,0.7058081412602748,0.3272513698309403,0.4322353589054352,0.280878307142324,0.2099264031432776,0.3742728734461802,0.6509324267071066,0.6737946297775288,0.4551146107854195,0.5846170004024789,0.5730333086966424,0.4891290075993415,0.6594575183415159,0.34331373855705954,0.6346987570409608,0.4950288428285646,0.4241365658446507,0.31937828530729584,3.892389444462609e-05,1
0.0524561322283439,0.8988482712102369,0.7699865065338185,0.7596159808352921,0.4670992501637789,0.7187640436855334,0.2994997953763204,0.2984434161169017,0.7645031396477869,0.4360591015285806,0.4675956982947118,0.5642037929906949,0.4404351425770714,0.5608812963997017,0.5203676581511636,0.3600807135994558,0.38531801316371256,0.5818943163163955,0.5718727331552983,0.6932116852686925,0.5478689118194164,0.5445149095847981,0.5195857015548627,0.6339645158366237,0.4051791123779109,0.5557990948611059,0.4738593516419015,0.4531663790615202,0.2948509312936454,0.07043979329855095,1
0.06412333904347424,0.9221843361137754,0.8302882063851785,0.6461975225280382,0.6512094399362347,0.7543429725360244,0.23432124672245705,0.21777344955115946,0.8071703367119767,0.25943788589804023,0.2430478503398172,1.0,0.0344703562371339,0.41496581868488536,0.0,0.2643763955769332,0.12285735432228292,0.2806635250946551,0.27536927046651216,0.5312597758574178,0.5961703048086435,0.5880220254855862,0.497039698876929,0.6555601403743921,0.2253108586474368,0.6734326737273829,0.5382901112661431,0.45563667730341395,0.33562753458212,3.892389444462609e-05,1
0.0641927867030881,0.9647201933776122,0.8085652580203793,0.7381750926783368,0.5220783387558012,0.7771530733357592,0.2347948072400933,0.26175435791163426,0.7840607594551012,0.3756013166377463,0.40210637793379,0.5620447534937074,0.4087189816723779,0.5545189690908803,0.3221010151588481,0.2810373020474668,0.42826093552712735,0.7570457752431297,0.7206021179366777,0.4067042514611207,0.5849549020326748,0.5638958785893392,0.4819492339228868,0.6563192714027185,0.32791476885218995,0.6659473375387301,0.510697078623285,0.4262554785726929,0.3214827939467111,3.892389444462609e-05,1
0.06441849159683319,0.9340572132464976,0.8109624423371871,0.6675224797845847,0.5474404709058011,0.7337426371225558,0.2421763596962283,0.20388654275004955,0.8153278492608594,0.3508398265892039,0.27243711089471906,0.9306687246234802,0.10231027420131857,0.4906484250381774,0.15209920423482845,0.4045308356346447,0.06050778484992839,0.19105564132769431,0.17730514738800804,0.8106303746981872,0.5952855282999298,0.591554978816553,0.5290552944896819,0.6744304011021964,0.27856485078528304,0.4798802740791526,0.5074555311093067,0.4530066295724057,0.3275645501843966,3.892389444462609e-05,1
0.06730056947080883,0.8921872422696536,0.8421624230841308,0.6394092285987021,0.6334959476653271,0.7518100313685393,0.2330054420565701,0.215774331684774,0.817286389154104,0.2466933349404012,0.23575514469717265,0.9762618620378568,0.039654156792500485,0.42083644746534976,0.013188444927291095,0.2404045011715469,0.1303470277578101,0.28869414966494084,0.2872620394327873,0.5241323943258263,0.5949867733612767,0.5898044080936191,0.5011810680420128,0.6578800243744051,0.22197543052304453,0.6446221025998636,0.5243134402328795,0.4512396799999141,0.330885590721766,3.892389444462609e-05,1
0.06733529330061577,0.9739087694337404,0.8115706974198624,0.7068322988546725,0.5811602154674809,0.7732440892488439,0.2339964289690485,0.2571857761431658,0.7892893405508011,0.3868827143980561,0.4231116133188905,0.5570510757961517,0.4166478435366357,0.5825478794838833,0.3286345587499762,0.33458146771356423,0.4101100386340719,0.7785493583182576,0.7437839069023416,0.5408878366981199,0.5859663651212423,0.5665750545637398,0.5126051074807048,0.668562569005217,0.32591991069119003,0.5267592648739444,0.5016541272358035,0.4280912005558095,0.3163271528589445,3.892389444462609e-05,1
0.06998587897587852,0.8785010396864754,0.7956826498067426,0.7598659517787999,0.4943080531845085,0.7552362539185071,0.24744176783806665,0.2403521859531473,0.7913274525843033,0.4111603271578447,0.41365414539277656,0.5989978422455003,0.2764456725469092,0.4773235553112619,0.3724016178174104,0.3773367684157356,0.23775698029787054,0.4334002452064317,0.3650445081749478,0.6407414223945586,0.578572674959013,0.5707309645180654,0.5062914050011272,0.6701622397887929,0.34910433287686543,0.5968927314098,0.43071968281965056,0.38866826068545735,0.3254635705159,0.0,1
0.06999745358581416,0.8779757907914448,0.7993820149683428,0.7404021221935835,0.5147219079488813,0.7509681077615212,0.2476438278894213,0.23801764615316626,0.7952154859578094,0.4177557078480411,0.4230898681617348,0.5914993783710631,0.2849263388393212,0.4903680329629958,0.3824131091234288,0.39191908324423136,0.23383028207245826,0.4425525950624909,0.3717877262851023,0.6808365988896589,0.5780531944344963,0.5719736882320937,0.5219259641160172,0.6747724776175866,0.350146451848271,0.5402229828350489,0.4199614663452269,0.3919293816409606,0.32744463959204856,0.001182897152172187,1
0.0717220704662253,0.8892513668913059,0.7999778124703839,0.8168186496993733,0.3966486201193412,0.7529015785910425,0.2662405895452027,0.2595379152568045,0.7502278215567884,0.5599524911178946,0.5297242917102413,0.4748142707496285,0.4401982653635775,0.5158846253967521,0.43689452752091373,0.2687137885593266,0.3515590578297225,0.5845500155884664,0.5351280727374426,0.5115822065692576,0.5746019274565554,0.5887014539826163,0.506352893292628,0.6683106801685469,0.44684600496512383,0.5494696517260003,0.3584980453216092,0.36046831140192587,0.3003269455896988,0.006993066875921523,1
0.07290268067966109,0.9142993864717052,0.8412950719270842,0.5999184412977362,0.7104367948832413,0.7458269623423018,0.2323033882980011,0.20869104005216008,0.8213158834587729,0.2680022723374801,0.2634698954469561,0.9792043051125788,0.054841193376952466,0.4526325195009942,0.0242274946142251,0.3135883190473601,0.1113169314111597,0.31152623186714656,0.3021537359937264,0.6625086453156762,0.5961179248553191,0.5919105779062346,0.5256120078661207,0.6697055938720115,0.22236644128545727,0.5391598139738571,0.5286359386200071,0.4522122542340322,0.3291490465634184,3.892389444462609e-05,1
0.07596416500763924,0.9093654225503254,0.8223945048233267,0.6457018723712734,0.5484900814059982,0.7269406755495289,0.24045809986891875,0.1971240320603268,0.8284508376557626,0.3446464245067115,0.2695095535144804,0.9065158050798736,0.1207843080571126,0.5051816668462367,0.17923171829837534,0.397735591085824,0.07054774674643942,0.2051292675325812,0.1830086120602805,0.807501284984093,0.5929512342572028,0.5937667631741412,0.5264099036325847,0.6772438348206209,0.27734789228402035,0.4854666785601796,0.5050868706431916,0.442863278441481,0.3249582283533298,3.892389444462609e-05,1
0.07710426408630029,0.8656309214954925,0.8547028995678856,0.6164255733122913,0.6329101425556066,0.744806791523003,0.2310483078998002,0.208986474969172,0.8309216668631004,0.2447294278744517,0.23692859202575955,0.9529956750719516,0.05851075849063848,0.4352181120216219,0.039148791790508036,0.2341917087302365,0.14012701439659098,0.30270218325268305,0.2924001979122156,0.5184376149849611,0.5941695011210945,0.5912404058318576,0.49756743694415,0.6608179007387078,0.22030759659330268,0.6538076050717074,0.5248333298816567,0.44557659419544304,0.329535386810766,3.892389444462609e-05,1
0.08144474281216724,0.8877392012237564,0.853831093750155,0.5769354315580209,0.7098548312731005,0.7388259508338686,0.23034387469928785,0.20190193642936768,0.8349521954345215,0.2660374845436942,0.2646427056923477,0.9559362858744056,0.07369845608944159,0.4670143995091983,0.05018938643989685,0.3073739391810512,0.1210953077467097,0.32553486737777065,0.3072966093457227,0.6568110980142867,0.5953062614351742,0.5933493339261688,0.5219972078911939,0.6726497639061197,0.22069353860791613,0.5483490032132926,0.5291537079822757,0.4465455190572242,0.32780052897532913,3.892389444462609e-05,1
0.08190193990462523,0.8782677235353152,0.8583831898834903,0.5688861731486441,0.7091122978221439,0.7364232112507666,0.2296131890616201,0.1996315591010688,0.8396674785683611,0.2667931680729915,0.2664012090425389,0.9484774820385816,0.08011114668427691,0.4717576426759929,0.05845125774711904,0.3054980378229095,0.12426953629158452,0.3301820144939956,0.3088182834225081,0.6540591406222696,0.5955364064067742,0.5935678773931928,0.5204705645019305,0.6736670529137282,0.2199901080691352,0.5526084958116434,0.5302910283001971,0.4461532657528097,0.3277682334781688,3.892389444462609e-05,1
0.0915378026760498,0.8794337630652842,0.7978796674295938,0.8101568398796076,0.36307663125199535,0.7598474871310166,0.2525544444839813,0.25564529626216553,0.7504705686153363,0.5285403149491652,0.5310133515143001,0.4838123549528139,0.4576004620057266,0.5334424794949167,0.5362227517144814,0.41218523542083596,0.29535638323926217,0.5780083350372416,0.4920335846439916,0.71631348269486,0.5753069896647118,0.5931334539593333,0.4998886412537717,0.6572754351078149,0.4692210634339488,0.5580043337463291,0.32551788764071515,0.34437670376570395,0.2995021727578199,0.0004433431577242912,1
0.09946641048196676,0.9767839209236684,0.7767385960557116,0.8442529443911564,0.3924650484184729,0.7668993673998296,0.2607879467714035,0.26521546533212137,0.7852688404731639,0.4924069012145642,0.496463940419592,0.34907629016629005,0.6081747671265082,0.5440018234998416,0.6349470953281223,0.25989921799554616,0.4600258328743682,0.797929386577393,0.6421436340973975,0.4436234996311956,0.5779509916267848,0.5546516450116596,0.4726712496814789,0.6665862501780648,0.4048193101428958,0.5975631437269457,0.4060195659264636,0.4167499385181683,0.3142248508566776,0.00014752155994513292,1
0.0996573915459049,0.9785067414361314,0.7772009130365064,0.8388403606233544,0.3859837766147259,0.7684926034981048,0.2608640192082504,0.2656817954528856,0.7842017344435276,0.4932251894884072,0.4972552986922604,0.2944981331518041,0.5995361858320601,0.5753714316276844,0.630718227235647,0.2435977205033054,0.4766161056336578,0.7807290101945447,0.6894926134976187,0.4957575562634692,0.5787380937322135,0.5533768175464835,0.4611699176248224,0.6645907917873246,0.3363265465272537,0.608287451141961,0.4093911753149035,0.4164548201672296,0.3141348459561368,0.00014752155994513292,1
0.09971526459558312,0.9503204978409632,0.7789858366493023,0.872781297125884,0.32869035416414,0.7666261036575637,0.26207844505244643,0.26697696182215835,0.7862756825602837,0.4827686902351192,0.5053172442052826,0.3150409149212273,0.5903019546440665,0.5198712803250684,0.6965150971727341,0.30640339082589835,0.4718053189666494,0.7344745023982021,0.6500736063662076,0.3642970797235052,0.5764459602896131,0.564048888639735,0.5376790242477538,0.6646376587406917,0.4254547253863366,0.55718687951432,0.4031342253430742,0.4146495802513078,0.3139223394484562,0.00015297090516738058,1
0.10139358303625168,0.8687960733257227,0.8629350871480449,0.560836943558319,0.7083699358667074,0.7340205711469995,0.2288823971988655,0.19736112610727047,0.8443828078748234,0.2675488122840817,0.2681596839515148,0.941018596404888,0.08652386678868003,0.4765008954611773,0.0667131980258818,0.30362206559758026,0.12744369294792568,0.3348291884817759,0.310340167984675,0.6513070596605862,0.5957668017721258,0.5937865439977924,0.5189438689306552,0.6746846228887386,0.2192864512469704,0.5568681529978332,0.5314282539624711,0.44576084952998735,0.3277360132632811,3.892389444462609e-05,1
0.10323394601601926,0.8701581492614368,0.8407779891578672,0.6032884359214559,0.6339542382285523,0.6902211669034353,0.2697785918604764,0.20770872264430668,0.8425457427291381,0.2940867020123706,0.264857244960907,0.8424254758363577,0.13529085810369074,0.5455830080458028,0.2475418286538283,0.35684282287721125,0.10944876588228976,0.19682487052027506,0.17881285071317699,0.7493917630603084,0.5736240639227417,0.5951079819970767,0.5454938612064058,0.6760787940778249,0.2950857751747025,0.4871378663589021,0.4536008726258863,0.42807742206302335,0.309679601549263,0.02982971574658365,1
0.10468077225797492,0.7506227959680659,0.8079253482696773,0.6213823352089399,0.679631694185911,0.7473584831290098,0.21832324755642527,0.13179933471790026,0.7888265731462527,0.31006530605784377,0.2769691921255429,0.840030204964681,0.2102652920980846,0.51710534450293,0.3051039717304917,0.38966377490017495,0.12819806698184275,0.22245802488619387,0.098869065449501,0.6887976455240793,0.5574031689500897,0.5427825846721597,0.4398638729725319,0.3794901960578466,0.4556546859123864,0.3095030009652209,0.42417875147824985,0.4728505106560021,0.29739600744904365,0.0474439456996103,1
0.10648062410296773,0.712390998533898,0.8358765730444391,0.5304789386442726,0.7515354338470727,0.7377776759308382,0.22911642237570495,0.1646175580330947,0.7698964623208192,0.2280057710307805,0.2258835016084539,0.9123682002551932,0.1379843311774813,0.4616164685211753,0.1394686916938198,0.3169221921044109,0.17367216231227844,0.35909290860172194,0.3013879745803881,0.6085454284056925,0.5919908912316677,0.5215660131170196,0.5260035188742679,0.6124975821800551,0.27199014193686394,0.5865177161600778,0.5487891207877671,0.4664679880914537,0.29297454402501616,3.892389444462609e-05,1
0.10807792027408676,0.7486591917784167,0.8146162192691005,0.5499832803100817,0.699977144299974,0.6955678534816915,0.2643335242871749,0.17031662663773267,0.7729670368119946,0.2800447238300449,0.2410203601247146,0.8089226132821649,0.19325960653777655,0.538545705904356,0.3162104516202921,0.3639864056014575,0.14707104683061076,0.2214288981463386,0.1861170939246113,0.7249155212761341,0.5793549381731119,0.527794169387544,0.5914498938303607,0.6858805135700733,0.30754633541052384,0.487491617624361,0.4505590952963949,0.4388905150615425,0.2751902111684416,0.0073480527932565124,1
0.1081647298486041,0.6966864588991609,0.8461024254637333,0.5077043387998113,0.7468885636124316,0.7193070796645904,0.2416956986828707,0.1745018656391322,0.7776491168476714,0.21561047803054734,0.21561628374129094,0.8964614482633622,0.13938888988497644,0.4750501179567793,0.1529176059721181,0.3104350397089128,0.18434149413499867,0.3649489795245448,0.3178900464979277,0.6105309467345874,0.5921000532266376,0.5220670115582502,0.5439686445957975,0.6603088995098934,0.2499439918059215,0.6337736430097315,0.5588647992176288,0.4582797051825839,0.2892173395323942,3.892389444462609e-05,1
0.11436872077410992,0.7174073109228621,0.8455647861714507,0.4664809848653432,0.7806667631482306,0.7120336971435199,0.24087353952956464,0.17110074838041073,0.781560335750048,0.24299585294816914,0.23255109549386285,0.8910987303063919,0.15527356810815784,0.4942919061328607,0.158794680998258,0.31529125272617553,0.18653941831519766,0.36967904525982936,0.32061390470935075,0.6221293966531116,0.5909422650543109,0.5233251699805456,0.562790041160585,0.6801530909447729,0.24302008173881465,0.5595411564099513,0.5291242074882583,0.4565993619590784,0.28480918583306675,3.892389444462609e-05,1
0.11580975971109772,0.7081405882375637,0.8503529077282719,0.4583975228560623,0.7797206919580555,0.7095128915065211,0.240268926073858,0.16889643709363056,0.78622081936816,0.24379820089822504,0.2343433540145507,0.8837370074535593,0.16165123556581856,0.4990237338098887,0.16697469412521945,0.3134994593808004,0.1897989670513538,0.3742943001370039,0.3218857663147377,0.6195240966838079,0.5908752327056772,0.5233975688472093,0.5613253294701871,0.6808369166009518,0.2425852133713577,0.5636053095775628,0.5303738689151032,0.4564004667378934,0.2846875423232609,3.892389444462609e-05,1
